(-46.15792888928255,-38.49567705701168)
(-44.38734395868188,26.59468504966518)
(-77.9720710402027,-40.08815143720893)
(-7.567944570573665,13.596667478251183)
(-26.32012230333566,-5.663962735697417)
(15.413255424385733,-44.25464392810703)
(-22.420525135065493,28.303815631922795)
(5.655684795963414,-41.56831261189844)
(-33.33099975278967,-39.38152077571933)
(-15.572582418978737,-22.703335387354816)
(-9.338421348257796,-2.3643806855688276)
(3.5324137286614326,0.3979386590432481)
(-8.54694636285777,-8.796056644227566)
(3.9330312530869262,-71.08101441829889)
(-2.9399387561288974,12.908651178118621)
(-2.996887263074542,-7.812421690498862)
(10.214737522519329,-1.3264292841248875)
(-27.646347908668474,1.4754478289611517)
(0.0,7.7449183237475525)
(-7.3553716142724825,-53.65420010892401)
(1.2558108498830984,7.89568964993076)
(3.2584197797945804,24.701540005284542)
(13.16999903437092,-9.376844467893612)
(0.4248708759886206,-59.25443857814754)
(-41.890533772959216,-2.41045404740458)
(5.600969084909311,-2.9616512885437625)
(-0.6395745438330956,30.84602679649028)
(0.5740886744929807,-44.51487774940141)
(-15.088083080598652,11.411645044163043)
(0.09607026122252993,5.924356905282347)
(-19.97849599812728,3.6334073292096)
(-13.817778907882227,0.6846054595628912)
(-10.110828952758625,36.54361563818766)
(-7.767497800883347,-17.671153033696594)
(-21.750348361038455,-15.273480913393355)
(-0.6656848165384226,-57.19716664201022)
(-11.64769200334281,-0.6140983461196681)
(-2.052853159584776,0.5135259581283631)
(10.581312979402789,10.210115136547753)
(-5.673072318952206,-56.63396037876135)
(-7.966402927800658,1.3078505680355454)
(-2.906767707068111,-57.01974526691133)
(-47.97650456632853,-48.85709916837893)
(8.994889845830308,-2.6083385929648912)
(-8.561466452841554,-15.675955223785586)
(-16.26529846539649,-39.472463809729604)
(3.461635077076763,-21.882547293133232)
(-30.55324498104868,9.647317559387636)
(-1.9008597420732238,-13.693787859136966)
(-14.650268819848783,-27.316435093659408)
(-33.89006356855524,-10.199794837583672)
(3.7365308843753025,-59.15648933429641)
(5.281540109197108,-2.6761587864241516)
(-12.499532621344548,0.45025956149789403)
(0.1997961601130417,3.0812825003991913)
(-79.96918191024919,-32.326625174298954)
(-49.49578526037431,-0.6696094284472541)
(-50.919276812023135,-1.0594625864681042)
(-60.467880033029594,-7.020562846028865)
(-30.183279262175976,-2.507451745168037)
(-27.23314865495979,26.457815377503522)
(16.093148843541048,-3.1740132091097157)
(24.541734277188404,-14.406959039442294)
(27.792598112404214,-15.156684134565937)
(8.052658909722926,21.811310720939126)
(27.002084915409995,13.27204780556163)
(-7.4070884175952845,-0.24872162951530852)
(-0.9256438107979624,-52.463324804542516)
(0.43845077390305265,-14.312933570081784)
(6.794190898302716,1.690553736318624)
(20.97842157125064,-41.346748910586996)
(-21.276283253448103,-35.89247665803635)
(-4.2119133493029794,-35.736622185020295)
(-12.160610461648483,-2.3069773097867494)
(18.842656896025026,3.5486427708085566)
(-2.6213636581718047,8.024880467252613)
(13.72801821904443,15.602997726556254)
(-11.218531653741152,-0.29507996998283215)
(0.5173489252192855,3.5696116698910743)
(0.6176822550197177,36.805128233771285)
(-35.76332560611196,11.427743138891369)
(3.499435366145148,-61.26370646777509)
(-7.311467092565065,7.35411534262149)
(-52.574442087581026,-34.134042419302546)
(-13.193764933075036,25.96056956624753)
(-16.233569540446297,-34.65958925848416)
(7.226105965131414,23.752406238415084)
(-34.48353468571446,-46.63204932388886)
(1.9727868684607133,-5.181494066439102)
(0.1846730128128864,-14.659808826560376)
(3.9942726541728426,0.5062544001586888)
(14.808310413461552,-3.3089689568581013)
(-1.851398102958611,43.87164420880102)
(-42.618055878794486,-4.579879153484747)
(-74.79029567528826,-2.520175524196991)
(30.909571114690817,-6.035378145682688)
(8.931805047629222,1.3010826952623944)
(19.902322680962257,-62.007040348591644)
(-0.6248490374593433,-1.9355456112048262)
(-11.854525800604439,-11.128632866461716)
(-6.37812932857568,28.871107852805363)
(13.674193964510728,-17.034256086215684)
(-23.024247465818533,-3.231941102721949)
(-13.185802121863773,-39.06747465413387)
(2.0203013062135047,-14.61291915704493)
(-36.82801578039929,16.081660298454278)
(-46.832008107470216,21.747897803150426)
(-27.98295243763169,-0.5796336017709391)
(-10.453383532091593,7.493305643845515)
(-7.496555464095024,-12.819565446278066)
(-0.05594804203622128,-17.963368140232475)
(-31.474171105006246,-28.806581311025543)
(2.576015736039102,-6.589734987780968)
(-41.954226762944835,-31.043855160720376)
(-37.95032941624965,-16.044673200100025)
(7.514514617606953,2.049464950361881)
(-20.373293681691667,-53.53674089775284)
(-0.30518027745612897,28.32626748583362)
(15.581807919677948,30.138329478901543)
(10.367179146158197,11.780235543914156)
(18.716848054493514,0.027287587573611938)
(11.043629948795536,-11.786468788028069)
(-35.70065295744001,8.192211525899683)
(3.3386132297998317,-4.296317485973003)
(-68.34862197597184,-3.8536687820320576)
(-27.91951639248754,0.2767644649596712)
(-64.19042792417137,-6.475926823737623)
(-17.25394334176877,25.12108009657918)
(-11.469224758635198,4.441474286858752)
(6.880860828405311,-19.766221742999285)
(-51.270597525093,-2.7826835980121354)
(-14.372301821475583,-7.167660426503984)
(2.474115108944461,-5.533717858338503)
(-36.56771674812297,13.668767126816327)
(10.710282339075093,2.7754099726492676)
(26.37873862099211,0.12644140814696503)
(-50.20381042529248,0.9469954226884982)
(-18.253034582654436,18.299095355156528)
(-8.897731705960787,-31.910013440466933)
(-0.2939916186388848,36.26920624466225)
(-7.087707259391409,-11.0972020756513)
(19.089706460182718,14.147884560230267)
(-32.71549625910342,13.131488549706312)
(18.50593105061322,6.796969418179309)
(-48.87356844791777,-8.944997025854997)
(-2.4982812241184758,-58.725084292594694)
(3.6111365112236684,-3.9265280115543453)
(1.0248325146397952,-5.84112105545622)
(4.428628851473765,-20.458540174337237)
(-27.39171426924506,0.0)
(-8.533469977713066,-6.276269558761153)
(35.23073479087506,-2.4508169502608035)
(-1.6893591119194362,5.612440591644117)
(-41.1558260676171,35.88049145339044)
(-18.722658302689908,3.93672263479633)
(-23.704204875888685,-24.659329822090868)
(-49.39387985489743,-21.494131530072387)
(-20.274547578527315,-6.150980866520204)
(0.9687545909183376,-0.23791716955857312)
(2.635905656141682,-8.384871454614167)
(-6.247019447031258,-13.752622283358336)
(-37.99290890768095,-23.24003129718006)
(-55.78213847202864,29.29201312031255)
(-10.943267732757075,15.404286199944195)
(21.1378111697534,7.02042649869804)
(-17.71734340119383,31.580512270880014)
(2.46024935132455,-14.160901729893663)
(-56.13974816674764,-11.235446700149)
(-37.99441475146441,-4.471169439315435)
(26.554904793750644,5.2341120013617966)
(2.5565584913086967,3.2756781316833052)
(-12.300445695151584,-17.80500089085379)
(-8.522899611288375,-6.290546683503241)
(-12.34057005345975,-5.271543845897654)
(-23.94995030594783,-25.613238136882405)
(2.565774991513277,-5.844050293353634)
(2.053647505844633,-8.760784331460632)
(6.501921795975705,19.55123056620767)
(13.311792369961037,-8.09112625235584)
(-6.954041493760758,-15.892462747336175)
(-26.57587629685388,-7.178084569660543)
(-17.59704830368579,-68.00367850685599)
(3.144022252891145,-16.851876742275735)
(-0.9722339257248179,-29.6081035027212)
(-5.5859249842696395,3.6278128044226854)
(38.694756020105665,-12.778312783866355)
(9.74357432578793,3.851435794560252)
(-5.50282136265702,-11.121442750599634)
(-32.983726028390215,-31.411551810404454)
(-15.419598391866097,31.827730871095664)
(0.7694999832990312,0.2613957338160341)
(3.826522180480538,0.36576988778007014)
(-39.9105016812851,14.50012855647618)
(-24.51631737822444,24.382123403156605)
(-11.602832712429109,16.842408928013626)
(-3.478869800318811,26.440696826691536)
(-34.945584996665175,8.691682873644947)
(32.08217744939192,-61.118797520431805)
(-3.2345469430924583,-32.10997739140862)
(-30.520366437713204,-2.175820895961148)
(-42.46464792498905,-1.4010177218377968)
(-17.281397764563096,-2.099553630528953)
(-4.841048929113512,16.51816053981276)
(-19.8284437875022,-3.9900567128189173)
(-17.075618048474425,7.501954689693157)
(0.4163756984525524,-23.423967646025886)
(-19.744295936494492,19.111730213135804)
(-10.552649235512968,24.248738543936454)
(-4.837651102130283,9.992996133463713)
(-40.59290624360191,-78.1619421200235)
(-51.93820474871234,5.1223978809092925)
(-10.794936355342514,-42.11469182645165)
(-9.485895996889344,2.320271269347181)
(-0.5700949722723234,-63.725303437467765)
(-2.549265526897237,-11.970598437259039)
(-1.023598731957528,-1.6508483879262812)
(-3.0988832403970763,-38.14783922516182)
(-6.95938010755318,-14.917284540149328)
(-25.16425931706873,-15.299432762174748)
(-7.289293431456989,-16.888240815760458)
(8.39788710999431,-26.842248729759834)
(-17.022642594390227,-22.009467916425262)
(42.03388790044536,0.7902306780046919)
(31.727265152221765,1.5612587086260339)
(1.2098887711825188,1.5919407353056154)
(-22.28916783876043,-33.030908541703134)
(-1.3348325171974915,-29.66560208128255)
(18.13281646339909,4.829707484495904)
(-18.955098489373523,-35.28161955943584)
(8.922818845472513,-23.185412680507575)
(-3.806232935960118,-15.01120523763396)
(-13.610608385497173,-0.5227048309678808)
(0.0,-12.609595049269187)
(-25.595379697006564,9.17323756335913)
(-5.340090838242935,-27.985546235155127)
(-13.271824371216074,-27.613203692398884)
(2.559396799295656,-1.0560634821305284)
(18.81538930228524,27.138786339437935)
(10.679636530741227,-4.063074721181158)
(-1.1148197897287757,3.3997009992698524)
(3.6420896870611776,10.961677127542725)
(-16.166001535497074,-8.718511655645028)
(-12.462103557133231,-1.4608284003611178)
(-6.00591927381674,9.433701160411925)
(-3.5574782436801424,-9.7662747662421)
(-3.166424559135023,-35.132504219374226)
(-32.25817346296172,-4.190031845942418)
(-24.46144732155997,-8.496416406852598)
(-37.46602292403484,4.213300425290188)
(-13.954774390713366,24.15432277933637)
(22.854363849194037,-19.159290878626074)
(5.904996204617632,-23.22513138020424)
(0.0,-3.280832796105106)
(7.115672003013213,-3.6746891932056083)
(-49.886010120244656,-41.87546612099088)
(-44.75420537848307,40.66453345386812)
(-42.096414791274086,21.097301866955576)
(1.1182603870925951,6.606133380308888)
(-5.751110288387232,29.931877061265663)
(-5.440470678343683,-22.58919159419273)
(0.10823381950891242,-6.4664711872877)
(-23.277801799576004,-50.61604188077157)
(-13.734351631547455,-0.46348697872060807)
(-27.796085476260966,-6.099150797454621)
(14.622688586490183,28.002652902300063)
(0.0,-6.161951915221462)
(-41.23851288884885,-5.574719174954609)
(-9.285644943575615,6.398478886973284)
(-34.171156765653265,-19.750798305747107)
(-40.79253981520362,1.3230516521168796)
(-15.266291340931977,0.1749001764121676)
(-19.70528997751606,-33.27305554534619)
(-31.687350663181935,-8.723234676153075)
(16.2893268589942,-28.860849220423482)
(-0.5433140665786422,0.3001181517584799)
(-3.576959618884149,0.39574299465187757)
(38.23549032872621,44.32556042487675)
(-1.7573303230158206,-15.113660129392278)
(-27.511285817216894,-48.696083918546414)
(-0.055802613837140136,-29.70552876447205)
(-4.249177920249122,4.090476120658935)
(9.699039314931898,2.1537464404257634)
(36.72468870436344,12.701618371575101)
(43.34328584325042,-6.14092079645719)
(-2.449789913258657,-0.5898374098869152)
(-58.173115104199674,24.40903444072752)
(0.9729916789900965,9.276283350892662)
(-21.16450079097164,0.433818473891301)
(-30.499916048952656,-31.116825024852233)
(-50.33652904819253,-22.78841680294942)
(-68.73264831906776,-0.8169631644890862)
(-5.497405944607591,11.47988951575841)
(27.68730284205646,-41.768527753051856)
(-12.895854223959015,-49.68375071703818)
(5.100865658935975,1.213954536493309)
(6.385764845797142,-4.604767012087901)
(-11.229543172817928,-7.408551168042811)
(-10.22931918467312,0.7948861113711092)
(-9.097971851444056,-0.27385054930054853)
(-18.541209234494204,-5.176269331110669)
(-19.78228415978185,2.722183776453688)
(-18.540902033911642,-23.667386153253723)
(-4.493072919041448,8.042666071899035)
(-25.287754698589474,3.7652648614819837)
(-7.9336188460667945,-3.6074557203625846)
(23.541984369239014,-5.548892149755255)
(-14.662813226871569,14.234881041049283)
(-7.159045656905408,-3.987378461869463)
(0.6888635941990086,-16.526373964814063)
(17.736777298614044,15.919396022029208)
(17.321222305096814,3.383252171381359)
(-17.665303663384886,-20.39481411937051)
(-27.802038477592436,-23.19149091107696)
(-1.4910461506160297,-6.49967516904127)
(-48.36057755981324,15.118056922262177)
(17.96038880472974,-13.796644073734257)
(-17.52449103665614,-30.927043766874323)
(27.468027186910412,-9.238006951627533)
(-2.4294801162048287,0.41327251763492523)
(29.166627781240187,-6.232316226392376)
(31.95257191922453,14.017548227378944)
(4.460587123675629,30.206133889812584)
(-2.901020439214932,3.441710059724655)
(-5.049934157754032,-19.182911176383886)
(-42.45649370741705,-31.09052862416172)
(10.090713140525933,1.981227125913339)
(1.1995016224398787,-14.350286264206552)
(-40.85125296635402,-36.475074676659425)
(3.2204729709663757,8.374088938365364)
(-0.49694702653054135,-0.367204342679881)
(-11.429998798361984,-7.4889025580408894)
(35.22371282555582,3.3708546585205985)
(7.599607179209583,4.304564343866375)
(2.7679468302043357,-1.3522771928313446)
(-9.607364339814652,-23.57539178923315)
(-5.106275591196675,-32.89573342155445)
(-29.525498605608515,-17.329246913476616)
(-3.4607253573290127,-15.801951218423477)
(17.59197678065629,25.983116019657203)
(12.008220120427705,9.551315427893904)
(10.365448146632746,-6.568071764624232)
(-15.612663426748872,-19.689568514787485)
(-45.581552512669454,-21.47531450615038)
(6.479877548870721,-18.88826364602999)
(-13.954021628643682,5.085571545575408)
(-68.88459698962289,-0.544909418795001)
(-49.31809286806626,10.624976372309481)
(22.53319036798277,27.518161993917815)
(0.7557129646471955,34.41225656592862)
(-9.4137788310348,-0.08893996482342348)
(0.0,-37.06309113537047)
(-29.54748688992735,-9.733199867249489)
(2.644430438742443,10.38782589791582)
(24.743102693343157,2.222368414510208)
(4.463278801435395,-7.320763490858597)
(-26.48839049280365,-73.12471400106892)
(5.584914065159536,-11.907078475793691)
(11.669000331210242,-5.243287805990007)
(-32.69327308782022,0.0)
(-1.0146135835053363,-13.077840531329873)
(-2.0676943659423506,-0.21040297359287086)
(-8.276712452005796,-60.54474901794398)
(-23.018586979148008,-32.39295483754331)
(-34.04302983248639,-30.440664934656894)
(-5.191943270507709,-0.7208130463849918)
(-35.85570382559895,-18.263638755586058)
(-9.577762943427363,-17.22923774769566)
(-17.163443298290225,-44.13882745999517)
(-34.95549296941891,-25.31306525929095)
(-44.08008693722123,-14.674949233723149)
(-54.41512925329248,-5.878359674183162)
(-20.452057750253953,-35.1848142554605)
(-21.187587448306232,2.6002750189689996)
(37.52898936735702,15.543475014870038)
(-15.22504121942597,21.77359219557597)
(-48.909157051598385,22.966491910496046)
(-14.77993257681084,25.42590733023162)
(-54.75213579465252,-3.658523603880125)
(1.3604567302479922,-46.34777714860062)
(-9.734694675863556,-1.2578725142646543)
(-0.45136528672543574,-67.40406172125637)
(-9.334346428342524,41.64329344413843)
(-5.62372607182515,-21.020930941974353)
(2.4095301075812543,-18.915835966139653)
(-51.97348866088702,-4.995915968161265)
(-10.430681375847547,-21.642204745663914)
(21.89475744819331,-37.580071270496745)
(-1.903763321537808,27.33430204486155)
(10.798873995867593,-11.681102008306205)
(-26.11462311687554,-17.672678283321854)
(7.382281316847824,13.895219951020096)
(-19.607802535102515,-3.028361487324011)
(38.23142046024867,-45.88800780945603)
(-11.96325375481503,29.557177466945802)
(-3.415386331584658,5.704063596378881)
(-5.576296738418458,-7.419121091837614)
(0.8090899977106747,-26.492541561324327)
(-2.1801069941035234,-26.987772143516995)
(-6.645041702763237,-15.038169757736505)
(16.81556366981861,-1.2936498605584732)
(-9.599288487857187,31.19120564322021)
(16.719676517901362,-31.308535328088748)
(0.0,-6.227351420128799)
(1.3922430167016056,-30.730647501792063)
(-29.421297894973534,15.992465050564618)
(15.754877249625753,-12.02189577082559)
(3.3239607267788127,-6.121716151248023)
(6.3656978260760155,-27.16768493051607)
(-18.351614263888717,-0.8072250395637679)
(-9.317609517508858,9.196380627226882)
(11.530521532599794,-8.35057673337193)
(-7.530735166776363,6.701101127336156)
(40.70554425465371,9.185324302221652)
(6.693167448217036,7.382849963103987)
(39.90062730566458,-13.969220169989027)
(26.882326027089956,-7.51286661777189)
(-65.2726624622149,5.1112335774274795)
(9.375192578710745,-10.423559139599345)
(9.31378435988724,1.3633309902482678)
(20.41834536331919,1.7935068712146296)
(-15.381083275784846,8.203776402943475)
(5.988794647768625,-28.239926212764146)
(2.746069961358175,-9.15874858358476)
(-1.2486569739913587,32.69934428729767)
(-7.725699930178181,3.3913377752256264)
(-1.8401168945687605,0.2901411695538689)
(24.500442732861536,3.1763357139947432)
(8.103858340738382,-34.37814449224694)
(10.009105099371148,-12.585457333863397)
(7.68787492718854,13.715528372101272)
(4.930614023604613,-2.187745469078697)
(-5.712196878215588,-7.614342889899872)
(-39.60462905927025,-27.487582064169146)
(-48.8786274128283,-17.104714135747408)
(9.134915120171648,12.006284562873752)
(-5.326087314814261,-6.22533803607772)
(-41.41088904617483,-4.4498613942392025)
(-20.458992256873515,-53.32223641848332)
(-6.9630057826687874,-13.176942406116778)
(18.459658016828314,15.596406309938622)
(13.751360116135281,6.49215278131983)
(-1.0714328916462448,1.613911320827694)
(-7.118635977307094,11.690007646037913)
(2.8010704357824356,-8.981335697475613)
(-37.2022155577731,-10.89180332484825)
(-6.75068589664781,-33.10128793215741)
(4.098650248855723,-2.5834861562214235)
(-21.692537579241257,8.85513291050197)
(9.076376583299991,8.702415262847286)
(11.431231954620348,-21.89011544481641)
(43.6181257180233,-5.716330037057231)
(-11.394142139535541,-1.318825029475311)
(-9.86639947363707,16.964034166126268)
(-14.453642354361534,-4.7019857539802485)
(-63.606592768297965,-8.614180552710746)
(8.524910508376099,-0.4475297319626703)
(-37.935948598558916,-14.95894730621333)
(-7.5901924133050525,-17.477436347504465)
(5.770458432890382,-7.232814761639075)
(19.114932755993262,12.55260096409403)
(3.9934428380169766,9.678032044935296)
(-37.174750044167155,25.323298631195)
(-22.030994675727896,-39.75751903815479)
(-8.866863038305773,30.28538970498853)
(-5.738431180025685,0.8882760801949025)
(6.016714390095617,-36.06310773272123)
(-10.7442887961195,-14.16028269863427)
(-0.3190070656338324,-15.576256925868428)
(-60.6680710843607,-19.34938686745522)
(-32.803199684399914,-35.15725981897929)
(1.2312270692425031,-11.792362526381556)
(28.59910917294675,-12.371293698437801)
(0.9643469580393255,11.751292557934603)
(-11.742041090497764,-53.75157149397734)
(-16.133604937140504,2.0239706616112176)
(2.620724516210417,22.44008753512116)
(-59.12815760314769,6.4406116562190805)
(0.7121498322460065,-17.78458173265891)
(-0.25744104000784973,-7.97975510141793)
(4.260870825403437,-8.565541011388)
(-22.45806797217181,-15.308600962058469)
(-21.7909821876058,-15.148834486751923)
(-16.63871728124247,-26.118592564464866)
(-45.77061211793281,-6.242708955008815)
(-1.4322425970205277,5.457433839348927)
(8.814532847475737,-28.19782857428543)
(-24.896279498988893,-1.0933100008761314)
(0.0,-39.40503490906873)
(14.332995531344507,1.7446106058341007)
(-21.637484256980045,-1.9202917988716193)
(-30.75097312186632,-27.099164713845727)
(9.594076230803637,-45.07648626952283)
(-15.576077563407921,-32.101054051190886)
(1.2602514733885313,2.225293637353803)
(-17.363267326567275,11.502955779610256)
(-31.12660821734885,0.0018872115815167234)
(-41.95059173183313,22.950980172007416)
(0.0,4.312283252206811)
(-57.31653676557605,-0.9399206273318703)
(-46.729908680158985,1.9603538520499106)
(-8.25927485338474,-5.7564351230244295)
(-3.9536436720656916,21.52045092725857)
(-7.2340818975012775,9.27490160003619)
(-2.1408130219541075,-4.452752222362438)
(-23.141813815940008,23.792709478196713)
(-20.025034388808667,-11.920441890686787)
(-13.93509107374707,10.009537651911392)
(16.204891758228186,3.7073719494406268)
(-38.451877585755184,19.25818523624516)
(43.46421873388791,26.919929281806276)
(20.92401438913545,-4.7486051380842325)
(-7.867615018722137,0.5817584918767194)
(-20.69356989019816,8.848489335016474)
(-0.5855242320369127,0.838486393276936)
(25.680590234102944,-4.747556898218168)
(-15.24208022246204,-5.101702471135622)
(16.833547029953678,-0.33245065395724904)
(-2.642722844639829,-10.598573577220295)
(1.1970762307158755,-41.58892164955131)
(-12.17412657662004,-30.84962449754312)
(-48.87569988667201,-8.486224120542307)
(15.49899240439569,-12.441061517282211)
(-20.231758670529572,-0.5618867708254216)
(0.7454422365069886,-66.56690062647881)
(-21.710915923301844,-0.2718253789510783)
(-43.84336213105285,3.9838180469855056)
(17.407924566568937,-4.265134344910575)
(-50.18487590733953,-18.669666827280725)
(-74.35998408043193,-1.9080277284367138)
(-17.83409102883639,-9.673015305530654)
(0.124990146025997,-39.30357351021863)
(3.248725919402494,2.2287196454047318)
(16.589543600759725,0.27290356131192794)
(22.497136356910204,7.373122744583139)
(-3.648050033311817,11.83349263234182)
(-0.7970925345097393,-3.1559333606194038)
(-0.8099547060453749,-49.054537923746246)
(-15.769138372089502,31.836675140967262)
(-8.733089214773399,36.82850522536272)
(-10.23366530599998,6.9244236639823)
(2.9045962489089474,-55.737923225267856)
(19.14902890661283,-0.08368104290666312)
(42.17402339453734,-30.101028688331304)
(-17.54568394589616,-50.938798241376226)
(-34.087841510794426,5.429214728485335)
(-4.344935871468305,-0.3281413980578851)
(-7.627577333298274,-66.71871186148714)
(-30.03716653906505,-62.93172981643594)
(7.682974587750799,-15.162076335320172)
(-50.60168477025044,-9.48930797793258)
(5.481201029243845,9.885663146832421)
(-0.988594666588172,-5.678779412937759)
(-1.643543191547591,-4.1825549521805865)
(1.9249898983908547,10.627251206539446)
(41.730921890098244,-0.863444304113972)
(2.610430151666277,15.885903055002862)
(-23.352681134866437,-16.24719351277639)
(0.5482112268387018,-9.718489209798669)
(-21.712119967110834,-22.515506518470087)
(-1.5521876709672249,-52.48023995652617)
(12.623472809837105,-29.3482214808128)
(-30.054112140595237,-24.419950810039385)
(-5.746493150685202,2.65940305634327)
(-1.914810832269437,26.188504645950452)
(22.490667944080723,-25.85994085235583)
(-0.6144845123449336,6.01281671561285)
(-4.974503244235581,-7.488101530912999)
(-27.471758989131455,-1.8628165138588217)
(-5.5807391266986,-9.256679185702243)
(-0.24428489876837656,-1.9116829954914745)
(-1.536113945555087,36.79404906601474)
(-14.669051785969689,2.114342629803285)
(-37.622971343228286,21.283615281644572)
(-19.454241118920507,10.001204255482325)
(-31.486999641095483,44.038321688410505)
(-68.43478028473928,-3.8921052198897303)
(-32.217296468299395,-30.023307386064246)
(27.57056617378221,-7.431333569046833)
(16.269402745280328,-30.188483214132443)
(-0.7107003171186914,-46.94132888024024)
(-0.1820078558622178,-7.507215182188623)
(4.035014205249961,21.624614164942592)
(-6.8258579037589495,-5.949662828851647)
(2.2324896672921715,-19.321254713980295)
(16.291862666143956,-28.928537855172642)
(1.9797529507082539,-53.245348929386054)
(10.73244653982677,-37.55614761200709)
(-24.614889863861922,-30.49781063861437)
(-25.755242945639065,-3.9946473234858044)
(15.137377718721524,9.455058110165716)
(-3.5634875228917973,-28.71882487357087)
(-4.802981574700633,8.954025537370033)
(-8.586205177347903,12.98698573758463)
(7.119150831422671,2.371768087359901)
(-15.367648836621148,-25.654312133546185)
(-4.1572601471589765,-15.752480873556696)
(-12.821815622120633,0.8328868471646136)
(-7.241162401614236,31.637408127536304)
(-12.70811414736344,-2.6216651925632055)
(-31.76435659250552,-8.739332170366099)
(-3.269790259438199,-56.87878668499789)
(0.6450292434642518,6.287333177734176)
(-27.022149498958612,-20.545008911899604)
(-21.462004535893914,-15.8699538777404)
(-1.8912672624257816,-40.5585614016372)
(35.11973898732043,-7.779680356108743)
(19.838802365827252,-4.792717884241609)
(2.0448913937163615,-10.922115593418154)
(7.538926637385675,-8.768289536352345)
(2.958353466057569,6.959055031716106)
(-67.5925026692019,-3.9604810059504216)
(-33.05145034714019,-28.875593956300158)
(-33.096109018128175,-37.73878260875646)
(-18.368308907386023,8.35331091550317)
(14.055264397820318,-7.46727331943122)
(-6.278490021357035,-30.124939564427727)
(-19.212880385153998,-47.777143277357844)
(0.8098570858673048,17.548860819823336)
(15.349907874449308,8.792071618226364)
(1.823947093473134,-17.117778359566227)
(-12.388146946884342,-8.906086276366016)
(-33.46021620522747,-2.2222975373986134)
(-19.954918926700202,-19.09111685086783)
(-12.036123018715767,24.628447172578973)
(1.1562621369138006,-7.471806050091075)
(-14.486783921218013,-50.443312430497315)
(5.698842748436632,7.496924863810516)
(31.585911150065233,-4.482106796836128)
(18.819748160098545,-2.215418751859018)
(11.642099629008037,-47.71993473216541)
(1.8327365903523218,3.776951988655462)
(-0.9315038791899277,-68.54786143178823)
(3.708341787918241,3.3676780364439103)
(-3.3417492832143725,2.8638304570308524)
(-25.047711214073725,-3.06051869464359)
(-34.234286099968415,25.240234559154402)
(-2.3071256861761924,-13.35598670051792)
(17.004060354119204,4.038768903083362)
(-1.9285808408384968,46.18022994585681)
(-34.04350196352194,8.753558126191807)
(-38.72984744487958,11.541748014576093)
(-5.586323038669609,-23.409916584579484)
(11.151564197163955,11.16704166710937)
(-13.926123503331437,-13.393273617010417)
(-3.700024909181187,-24.068513729304847)
(15.393874520599853,-27.365633581637063)
(-54.62396684300974,-38.90281238669719)
(-19.006787938002443,-28.231289099458753)
(17.26571798920621,-39.81579435181691)
(-74.23409031323283,19.950336535959092)
(-28.511059619476626,-2.9154399901634385)
(-56.736395213676104,-49.05875914829953)
(-45.15626938755765,-33.70819777647514)
(17.358621205954584,4.650498116645341)
(-29.030633187878475,-55.19736985712867)
(-63.80520008773282,-9.986441271317883)
(-2.4221277153503538,0.46685120418744497)
(10.511223798905856,-16.289104006915927)
(-3.7695795048145735,-49.31146807169198)
(-64.01763999341011,-28.674197887591923)
(-32.441357762649496,-6.5919029133201885)
(-3.3866919300264096,-35.084980007419475)
(10.299108109263333,10.91245688160021)
(20.235427497022563,-5.476414108332526)
(31.39684118565799,-23.706861397217065)
(-5.74337258146875,-17.58791489626757)
(-47.627983282713835,-14.108867657083703)
(3.992234084732254,-20.410318885042255)
(-15.522201699408607,-15.930034415821243)
(-38.083099151468126,-22.0106888723457)
(8.646369788671288,5.165155838667337)
(-22.024760760514354,25.12734848117591)
(-7.858160590714968,3.1700563157711703)
(-35.13671190341907,-4.1550034511868175)
(-17.576373901860652,-5.469979133365943)
(-2.5682286820386153,-46.08018862346478)
(-1.8421707062046089,-1.5030630076237455)
(-4.5119176904798906,6.350786634887192)
(-3.5816776037634597,12.033912576790032)
(-11.663577515865919,23.299861945374204)
(-9.540840856753286,-52.742327928482055)
(15.027039193661318,3.5490659250319236)
(-3.794227714723138,-53.91483916011826)
(-42.95955156476166,1.5707181862528636)
(1.2323554493670863,12.055991745318394)
(26.174391228631915,4.448541488920865)
(-0.8974123429571865,-73.19373577155366)
(-24.48746764977656,5.132541971662934)
(-26.422733170017274,-20.150142004913523)
(-0.7853421015524464,0.48513896262163403)
(-46.81929674990892,-23.593705942806352)
(-0.7989076966931502,-20.496871320471254)
(-4.943731697592792,-33.975354304522085)
(-54.288732351043116,2.536259137048588)
(-34.512435825386284,-18.66095107370921)
(-36.250035440771036,-17.983849207584274)
(40.94743848772197,-11.856837225657877)
(-10.041885029846043,0.14040879291949093)
(2.8505585358304995,6.037177189232505)
(-0.764405349618769,-0.6182695321019543)
(-5.287673121359496,-12.645214044654676)
(-28.77885201890731,2.5711154063791826)
(7.762812607281187,0.20480552521433992)
(-30.99852953052556,1.0935538189314968)
(-31.403446907145746,-4.9345085972626945)
(-22.62927529561182,-0.6823644335763734)
(-1.5218762288152983,-28.029608935186644)
(-34.90720229387373,-42.09645482068343)
(-9.3268031066254,-5.18937684261568)
(-0.8549364145260051,-1.9254554913666717)
(16.740816456884218,-11.37035579133477)
(-48.19877274841457,11.447519678574542)
(24.144826377564222,-2.3377582837537707)
(-19.11626188807074,-1.2929699133000296)
